headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"Seeking Greater Global Power, China Looks to Robots and Microchips",2017-08-14,0.7906,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7906}",World,"The country’s effort to take a lead in the technologies of the future, often with the help of foreign companies, is the subject of a United States trade investigation.","['Intellectual Property', 'Inventions and Patents', 'Economic Conditions and Trends', 'Trademarks and Trade Names', 'Innovation', 'Computer Chips', 'Robots and Robotics', 'Computers and the Internet']",https://www.nytimes.com/2017/08/14/world/asia/china-trump-us-trade-intellectual-property-technology.html,article,News
What to Cook Right Now,2017-08-14,0.1779,"{'neg': 0.048, 'neu': 0.889, 'pos': 0.063, 'compound': 0.1779}",Food,"Find some good pickled eggs — no, really — then mix them with mayonnaise and blue cheese, pile it high on toast, and have a ball.","['Cooking and Cookbooks', 'Eggs', 'Recipes']",https://www.nytimes.com/2017/08/14/dining/what-to-cook-right-now.html,article,News
State Leaders Call for Confederate Monuments to Be Removed,2017-08-14,-0.5505,"{'neg': 0.139, 'neu': 0.766, 'pos': 0.095, 'compound': -0.5505}",U.S.,"The violence in Charlottesville, Va., is prompting a new push to relocate prominent symbols of the Confederacy.","['Civil War (US) (1861-65)', 'Monuments and Memorials (Structures)', 'United States Politics and Government', 'Flags, Emblems and Insignia']",https://www.nytimes.com/2017/08/14/us/confederate-statue-kentucky.html,article,News
"Fleeing Hardship, Then Pushed Into Sea, They Landed in a Country at War",2017-08-14,0.1027,"{'neg': 0.073, 'neu': 0.849, 'pos': 0.078, 'compound': 0.1027}",World,"Migrants from Somalia and Ethiopia, forced overboard from two boats last week, came ashore in war-torn Yemen. They were hoping to find work in the countries of the Persian Gulf.","['Maritime Accidents and Safety', 'Smuggling', 'Immigration and Emigration']",https://www.nytimes.com/2017/08/14/world/middleeast/ethiopia-somalia-migrants-yemen.html,article,News
Detroit Red Wings Denounce Use of Logo by White Nationalist Group,2017-08-14,-0.6486,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.6486}",Sports,"The N.H.L. team quickly condemned the use of a modified version of its logo by some marchers at the white nationalist rally in Charlottesville, Va., over the weekend.","['Logos', 'Charlottesville, Va, Violence (August, 2017)', 'Hockey, Ice', 'Demonstrations, Protests and Riots', 'Fringe Groups and Movements', 'Whites']",https://www.nytimes.com/2017/08/14/sports/hockey/detroit-red-wings-denounce-use-of-logo-by-white-nationalist-group.html,article,News
The Familiar Promise of Health and Happiness in a Bottle,2017-08-14,0.8294,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.8294}",T Magazine,"Suddenly, just like during the 19th and 20th centuries, beauty products aim to cleanse not just our bodies, but our souls as well. But why?","['Organic Foods and Products', 'Cosmetics and Toiletries']",https://www.nytimes.com/2017/08/14/t-magazine/organic-beauty-products-rudolf-steiner-weleda.html,article,News
"When You Need Creativity to Strike, Make Way and Gear Up",2017-08-14,0.5106,"{'neg': 0.059, 'neu': 0.835, 'pos': 0.106, 'compound': 0.5106}",Your Money,The Sketch Guy spent a long time courting creativity the hard way. Then he discovered a simple method to expedite the process.,"['Creativity', 'Productivity']",https://www.nytimes.com/2017/08/14/your-money/when-you-need-creativity-to-strike-make-way-and-gear-up.html,article,News
Suspect in Charlottesville Car Attack Is Denied Bail in Court Appearance,2017-08-14,-0.9546,"{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.9546}",U.S.,"On Monday, a judge said he would not grant bail to James Alex Fields Jr., suspected of ramming his car into a crowd in a deadly attack in Virginia on Saturday.","['Charlottesville, Va, Violence (August, 2017)', 'Demonstrations, Protests and Riots', 'Discrimination']",https://www.nytimes.com/2017/08/14/us/charlottesville-white-nationalists-james-alex-fields.html,article,News
Safely Snapping the Sun’s Disappearing Act,2017-08-14,0.891,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.891}",Technology,"If you want to capture your own images of next week’s solar eclipse, be sure to protect your eyes and your camera first.","['Eclipses', 'Sun', 'Smartphones', 'Sunlight', 'Cameras', 'Photography']",https://www.nytimes.com/2017/08/14/technology/personaltech/safely-photographing-solar-eclipse.html,article,Question
Elegant Grinders for the Seasoning Set,2017-08-14,0.8402,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.8402}",Food,"Tablestick grinders from Unicorn in Nantucket, Mass., take their design from a popular waiter’s tool.","['Cookware', 'Pepper (Spice)']",https://www.nytimes.com/2017/08/14/dining/unicorn-mills-tablestick-salt-pepper-grinders.html,article,News
Extra Spice Gives Ginger Beer a Refreshing Kick,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"The producer of Bruce Cost Ginger Ale now makes Brooklyn Crafted, a ginger beer that is just right for cocktails.","['Beverages', 'Ginger', 'Beer']",https://www.nytimes.com/2017/08/14/dining/ginger-beer-brooklyn-crafted.html,article,News
Alexander Zverev Rises to No. 7 While Playing ‘Best Tennis of My Life’,2017-08-14,0.6597,"{'neg': 0.038, 'neu': 0.83, 'pos': 0.131, 'compound': 0.6597}",Sports,"Only 20, Zverev, a German, has made himself one of the faces of tennis’s next generation, and a favorite for the coming United States Open.","['Rogers Cup (Tennis)', 'Tennis']",https://www.nytimes.com/2017/08/14/sports/tennis/alexander-zverev-roger-federer.html,article,News
Duck and Wild Boar Salami for Summer Picnics,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,D’Artagnan has added two new meats to its lineup of air-cured saucisson sec.,"['Meat', 'Salami']",https://www.nytimes.com/2017/08/14/dining/duck-salami-wild-boar-dartagnan.html,article,News
High-Wire Feat for Single-Stem Flowers,2017-08-14,0.3612,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3612}",Food,"The florist Kelsie Hayes floats flowers, dangling them above the dinner table like acrobats in flight.","['Flowers and Plants', 'Florists']",https://www.nytimes.com/2017/08/14/dining/flower-arrangement-fishing-line.html,article,News
Wells Fargo Shows Erosion of Corporate Accountability Under Trump,2017-08-14,0.4939,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.4939}",Business Day,"The prospect of further regulatory actions against the bank, whose misdeeds are far-reaching, appear to be diminishing under the Trump administration.","['Regulation and Deregulation of Industry', 'Boards of Directors']",https://www.nytimes.com/2017/08/14/business/dealbook/well-fargo-corporate-accountability-trump.html,article,News
C.E.O.s React After Trump Attacks Merck Chief,2017-08-14,-0.8658,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.8658}",Business Day,"The New York Times is following reaction to President Trump’s mocking attack on the chief executive of Merck, who resigned from one of the president’s advisory councils.","['Demonstrations, Protests and Riots']",https://www.nytimes.com/2017/08/14/business/merck-trump-ceos.html,article,News
A Luxurious Menu of Korean Desserts,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"Eunji Lee, the pastry chef at Jungsik, has designed a dessert menu that becomes more indulgent as the evening progresses.","['Restaurants', 'Korean Food (Cuisine)', 'Desserts']",https://www.nytimes.com/2017/08/14/dining/jungsik-restaurant-dessert-tasting-menu.html,article,News
"An Artist’s Childhood, Etched in Trauma and Abandonment",2017-08-14,-0.7579,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.7579}",Books,"In her epistolary memoir, “The Book of Emma Reyes,” the Colombian painter recounts her childhood in Bogotá, made vivid by the horrors of the workhouse.","['Books and Literature', 'Art']",https://www.nytimes.com/2017/08/14/books/review-book-of-emma-reyes.html,article,Review
Kendrick Lamar Returns to No. 1 in Doldrums of Music Sales,2017-08-14,-0.8126,"{'neg': 0.19, 'neu': 0.78, 'pos': 0.031, 'compound': -0.8126}",Arts,"Arcade Fire, which debuted at the top last week, slipped to No. 38 while the new album by Brett Eldredge opened at No. 2.",['Music'],https://www.nytimes.com/2017/08/14/arts/music/kendrick-lamar-returns-to-no-1.html,article,News
‘Gettin’ the Band Back Together’ to Open on Broadway Next Summer,2017-08-14,0.3612,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.3612}",Theater,This new musical comedy is scheduled to open in August 2018 at the Belasco Theater. The early announcement shows the hot competition for audiences and space.,['Theater'],https://www.nytimes.com/2017/08/14/theater/gettin-the-band-back-together-broadway-opening.html,article,News
"Shoegaze, the Sound of Protest Shrouded in Guitar Fuzz, Returns",2017-08-14,-0.5106,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.5106}",Arts,The British bands Slowdive and Ride achieved critical acclaim in the 1990s and recently released new albums that have reverberated on both sides of the Atlantic.,['Pop and Rock Music'],https://www.nytimes.com/2017/08/14/arts/music/shoegaze-slowdive-ride.html,article,News
"Before Charlottesville, a String of Killings Raised the Specter of Far-Right Violence",2017-08-14,-0.7693,"{'neg': 0.171, 'neu': 0.763, 'pos': 0.066, 'compound': -0.7693}",U.S.,Suspects linked to white supremacist groups or with a history of anti-immigrant rhetoric have been charged in a string of lone-wolf attacks this year.,"['Fringe Groups and Movements', 'Demonstrations, Protests and Riots', 'Hate Crimes', 'Neo Nazi Groups']",https://www.nytimes.com/2017/08/14/us/charlottesville-nazi-kkk-attacks.html,article,News
"For 18 Hours, Cabby Sat Dead in Front Seat",2017-08-14,-0.836,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.836}",New York,"A driver parked his taxi to take a break in SoHo. He died behind the wheel. Then, for nearly a day, New Yorkers went about their lives — just feet from his body.","['Taxicabs and Taxicab Drivers', 'Deaths (Fatalities)']",https://www.nytimes.com/2017/08/14/nyregion/for-18-hours-a-cabbie-sat-dead-in-front-seat.html,article,News
The Homesteader,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,"The chef Niven Patel has turned part of his backyard in Homestead, Fla., into a small farm for his Miami restaurant, Ghee Indian Kitchen.",[],https://www.nytimes.com/slideshow/2017/08/14/dining/the-homesteader.html,multimedia,Slideshow
"For Niven Patel, Farm-to-Table Cooking Means Taro and Mangoes",2017-08-14,0.4215,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4215}",Food,"The Miami chef grows produce in his backyard in Homestead, Fla. — the only part of the contiguous United States with a tropical monsoon climate.","['Agriculture and Farming', 'Restaurants', 'Chefs']",https://www.nytimes.com/2017/08/14/dining/florida-chef-niven-patel-backyard-farm.html,article,News
Transcript and Video: President Trump Speaks About Charlottesville,2017-08-14,-0.6249,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.6249}",U.S.,"Mr. Trump once again addressed the violence that occurred in Charlottesville, Va., over the weekend after white nationalists clashed with counterprotesters.","['Charlottesville, Va, Violence (August, 2017)']",https://www.nytimes.com/2017/08/14/us/politics/transcript-and-video-president-trump-speaks-about-charlottesville.html,article,Text
Cracking the Airlines’ Dress Code,2017-08-14,0.7757,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.7757}",Business Day,"The carriers have a dress code, of sorts. And if you do dress up, will that help your chances of getting an upgrade? Maybe.","['AIRLINES AND AIRPLANES', 'Fashion and Apparel', 'Flight Attendants']",https://www.nytimes.com/2017/08/14/business/airlines-dress-code-travel.html,article,News
"On Four-State Tour, Democratic Leaders Try to Reconnect With Workers",2017-08-14,-0.1779,"{'neg': 0.032, 'neu': 0.968, 'pos': 0.0, 'compound': -0.1779}",New York,A group of Democratic members of Congress took a cross-country trip to address the economic anxiety felt by many working class voters.,"['United States Politics and Government', 'Organized Labor', 'Labor and Jobs', 'Voting and Voters']",https://www.nytimes.com/2017/08/14/nyregion/democratic-party-labor-vote-tour.html,article,News
"Outraged in Private, Many C.E.O.s Fear the Wrath of the President",2017-08-14,-0.3228,"{'neg': 0.11, 'neu': 0.821, 'pos': 0.068, 'compound': -0.3228}",Business Day,"The chief executives of Merck, Under Armour and Intel had the courage to resign as a presidential adviser, but others have been less forceful.","['Charlottesville, Va, Violence (August, 2017)', 'Race and Ethnicity', 'United States Politics and Government', 'Blacks', 'Black People']",https://www.nytimes.com/2017/08/14/business/dealbook/merck-trump-charlottesville-ceos.html,article,News
Hear Trump Endorse Luther Strange,2017-08-14,0.6124,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6124}",U.S.,The president voiced his support in a pre-recorded phone message.,[],https://www.nytimes.com/audio/2017/08/14/us/politics/luther-strange-robo-call.html,audio,
The Knick Who’s Barely 19: Ntilikina Is ‘Enjoying the Moment’,2017-08-14,0.5106,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.5106}",Sports,"Frank Ntilikina, the 19-year-old from France, is girding for his first season in the N.B.A. Expectations — his own and those of die-hard fans — are high.","['Basketball', 'Draft and Recruitment (Sports)', 'Trades (Sports)']",https://www.nytimes.com/2017/08/14/sports/basketball/frank-ntilikina-new-york-knicks.html,article,News
Thousands Give Trump Bronx Cheers as He Returns to Manhattan Home,2017-08-14,-0.3818,"{'neg': 0.126, 'neu': 0.786, 'pos': 0.089, 'compound': -0.3818}",New York,"After a white nationalist protest in Virginia erupted into violence over the weekend, concerns have escalated over what Mr. Trump’s arrival in New York might provoke.","['Demonstrations, Protests and Riots', 'United States Politics and Government']",https://www.nytimes.com/2017/08/14/nyregion/trump-new-york-city-visit.html,article,News
Deal for Dickies Is a Bet on Trump’s Agenda,2017-08-14,0.3612,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3612}",Business Day,"VF, the owner of North Face and Timberland, is acquiring the maker of apparel for workers in manufacturing and construction — industries the president has promised to revitalize.","['Mergers, Acquisitions and Divestitures', 'Fashion and Apparel', 'Factories and Manufacturing']",https://www.nytimes.com/2017/08/14/business/dealbook/dickies-vf-brands-trumps.html,article,News
Some Readers Say ‘White Nationalist’ Normalizes the Charlottesville Protesters,2017-08-14,-0.7269,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.7269}",Reader Center,"Our Standards editor says we used a range of descriptions for the groups at the center of the violence, including neo-Nazis, white supremacists and white nationalists.","['Fringe Groups and Movements', 'Demonstrations, Protests and Riots', 'Neo Nazi Groups', 'Race and Ethnicity']",https://www.nytimes.com/2017/08/14/reader-center/some-readers-say-white-nationalist-normalizes-the-charlottesville-protesters.html,article,News
"During an Eclipse, Darkness Falls and Wonder Rises",2017-08-14,-0.7269,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.7269}",Science,"A total solar eclipse brings tears, screams, even reverence to those in its path.","['Eclipses', 'Sun', 'Moon', 'Space and Astronomy', 'Light']",https://www.nytimes.com/2017/08/14/science/watching-eclipse-august-21.html,article,News
"West Point Cadet, Simone Askew, Breaks a Racial and Gender Barrier",2017-08-14,0.2023,"{'neg': 0.055, 'neu': 0.894, 'pos': 0.051, 'compound': 0.2023}",U.S.,Cadet Simone Askew breaks a barrier by becoming the first female African-American first captain at the United States Military Academy at West Point.,"['United States Defense and Military Forces', 'United States Politics and Government', 'Blacks', 'Black People', 'Women and Girls']",https://www.nytimes.com/2017/08/14/us/west-point-black-female-first.html,article,News
President Trump Cannot Redeem Himself,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,His new words on Charlottesville — muted and late — weren’t enough.,"['United States Politics and Government', 'Charlottesville, Va, Violence (August, 2017)', 'Race and Ethnicity', 'Discrimination', 'Fringe Groups and Movements']",https://www.nytimes.com/2017/08/14/opinion/president-trump-charlottesville.html,article,Op-Ed
GoDaddy Severs Ties With Daily Stormer After Charlottesville Article,2017-08-14,-0.5719,"{'neg': 0.075, 'neu': 0.898, 'pos': 0.027, 'compound': -0.5719}",U.S.,"The neo-Nazi website had published a highly derogatory article about Heather Heyer, a Virginia woman who was fatally run over during the white supremacist rally in Charlottesville, Va.","['Charlottesville, Va, Violence (August, 2017)', 'Freedom of Speech and Expression', 'Demonstrations, Protests and Riots']",https://www.nytimes.com/2017/08/14/us/godaddy-daily-stormer-white-supremacists.html,article,News
Review: A Funky Rethinking of Schubert’s Winter Journey,2017-08-14,-0.1027,"{'neg': 0.032, 'neu': 0.968, 'pos': 0.0, 'compound': -0.1027}",Arts,Netia Jones’s staging of Hans Zender’s “composed interpretation” at Mostly Mozart added several layers of concept to the song cycle “Winterreise.”,"['Classical Music', 'Mostly Mozart Festival']",https://www.nytimes.com/2017/08/14/arts/music/review-winterreise-mostly-mozart-netia-jones.html,article,Review
‘All We See Is Dead Bodies’: Sierra Leone Floods and Mudslides Ravage Freetown,2017-08-14,-0.914,"{'neg': 0.189, 'neu': 0.772, 'pos': 0.039, 'compound': -0.914}",World,"Survivors in Freetown, the capital, resorted to stacking bodies on soccer fields, after heavy rain and mudslides killed as many as 200 people.","['Floods', 'Landslides and Mudslides', 'vis-photo']",https://www.nytimes.com/2017/08/14/world/africa/sierra-leone-floods-freetown.html,article,News
An Eclipse Chaser’s Guide to Your First Eclipse,2017-08-14,0.3612,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.3612}",Science,"The coming solar eclipse will be a wondrous sight — if you get into viewing position in time, the clouds cooperate and you’re ready to have your mind blown.","['Eclipses', 'Moon', 'Space and Astronomy', 'Sun']",https://www.nytimes.com/2017/08/14/science/eclipse-chasers-first.html,article,News
"Jamie Foxx, Alicia Keys, Justin Timberlake and Pharrell Williams Performed at Apollo in the Hamptons",2017-08-14,0.6908,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6908}",Fashion & Style,"The benefit at Ronald Perelman’s Wainscott estate was a hot ticket. Guests included Jennifer Lopez, Alex Rodriguez, Chris Rock and Rashida Jones.","['Philanthropy', 'Parties (Social)']",https://www.nytimes.com/slideshow/2017/08/14/fashion/jamie-foxx-alicia-keys-justin-timberlake-pharrell-williams-apollo-the-hamptons.html,multimedia,Slideshow
The Illuminating Power of Eclipses,2017-08-14,0.2023,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.2023}",Science,"With the sun obscured, eclipses can be revelatory: Starting at least over 2,000 years ago, they have been fodder for significant discoveries.","['Eclipses', 'Sun', 'Space and Astronomy', 'Solar System', 'Research']",https://www.nytimes.com/2017/08/14/science/eclipse-discoveries-science.html,article,News
How to Watch the Eclipse Online if You’re Stuck Indoors (or It’s Cloudy),2017-08-14,-0.6249,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.6249}",Smarter Living,"Whether you live somewhere you won’t see it or the weather is terrible, here’s how to see the eclipse online — and when to tune in.","['Eclipses', 'Space and Astronomy', 'Computers and the Internet']",https://www.nytimes.com/2017/08/14/smarter-living/solar-eclipse-watch-time-location.html,article,News
Scientists to Take Flight for Longer Views of the Eclipse,2017-08-14,0.6249,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.6249}",Science,Specialized jets will be used to grab data about the sun that cannot be collected from the ground during the Great American Eclipse.,"['Eclipses', 'Sun', 'Space and Astronomy', 'Research', 'Telescopes and Observatories', 'Earth', 'AIRLINES AND AIRPLANES']",https://www.nytimes.com/2017/08/14/science/eclipse-planes-flights-ionosphere.html,article,News
"Joe Dempsie on ‘Game of Thrones,’ Gendry and Shirtless Scenes",2017-08-14,0.8074,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.8074}",Arts,"After several seasons offscreen, a “Game of Thrones” fan favorite returned in this week’s episode.","['Television', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/2017/08/14/arts/television/gendry-game-of-thrones.html,article,News
Right and Left on the Violence in Charlottesville,2017-08-14,-0.7506,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.7506}",U.S.,"Read about how the other side thinks: Writers from across the political spectrum reacted to the outpouring of racial tension over the weekend in Charlottesville, Va.","['United States Politics and Government', 'Charlottesville, Va, Violence (August, 2017)']",https://www.nytimes.com/2017/08/14/us/politics/trump-charlottesville-left-right-react.html,article,News
"Frank Broyles, Football Coach Who Put Arkansas on Map, Dies at 92",2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sports,"Broyles led the Razorbacks to a national title and, as athletic director, lifted Arkansas in basketball and track.","['Football (College)', 'Coaches and Managers', 'Deaths (Obituaries)']",https://www.nytimes.com/2017/08/14/sports/ncaafootball/frank-broyles-dead-coach-and-athletic-director-at-arkansas.html,article,Obituary (Obit)
"Review: In ‘+/- Human,’ Just Us and Our Orblike Shadows",2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"Wayne McGregor’s new piece features computer-generated orbs moving in patterns above the dancers, whose physicality proves the most captivating.",['Dancing'],https://www.nytimes.com/2017/08/14/arts/dance/wayne-mcgregor-roundhouse-london.html,article,Review
Bitcoin Price Surges After Agreement on Software Update,2017-08-14,0.8316,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.8316}",Business Day,"The price of a single Bitcoin has risen nearly 50 percent since the end of July, taking the value of all Bitcoins in existence above $70 billion.","['Bitcoin (Currency)', 'Virtual Currency']",https://www.nytimes.com/2017/08/14/business/dealbook/bitcoin-price-virtual-currency.html,article,News
Why Is the Eclipse Longer in Some Places Than in Others?,2017-08-14,-0.4927,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4927}",Science,The moon will completely block the sun for two minutes and 41 seconds above one Illinois town — longer than anywhere else in the country.,"['Eclipses', 'Moon', 'Space and Astronomy', 'Sun']",https://www.nytimes.com/2017/08/14/science/why-is-the-eclipse-longer-in-some-places-than-in-others.html,article,News
Why We Would Profile a Man Who Would Do Such a Thing,2017-08-14,-0.3818,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.3818}",Reader Center,"Some readers have questioned our decision to profile James Alex Fields Jr., the man accused of plowing his car into a crowd in Charlottesville, Va.","['Charlottesville, Va, Violence (August, 2017)']",https://www.nytimes.com/2017/08/14/reader-center/james-alex-fields-profile.html,article,News
"Guam, America’s Forgotten Front Line",2017-08-14,-0.7003,"{'neg': 0.203, 'neu': 0.738, 'pos': 0.059, 'compound': -0.7003}",Opinion,North Korea knows the island territory is critical to the United States. Too bad most Americans don’t.,"['United States Defense and Military Forces', 'Defense and Military Forces']",https://www.nytimes.com/2017/08/14/opinion/guam-north-korea-american-ally-.html,article,Op-Ed
On Trump and White Nationalism,2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,A shadow of one’s own.,[],https://www.nytimes.com/2017/08/14/opinion/on-trump-and-white-nationalism.html,article,Op-Ed
Your Playlist for the Solar Eclipse,2017-08-14,0.2732,"{'neg': 0.052, 'neu': 0.854, 'pos': 0.093, 'compound': 0.2732}",Science,Eclipses provoke strong feelings that make us reckon with the awesomeness of space. Here are some songs that might give you the feeling of totality.,"['Eclipses', 'Music', 'Emotions', 'Moon', 'Sun']",https://www.nytimes.com/2017/08/14/science/music-playlist-solar-eclipse.html,article,News
"Among Manhattan Streets Honoring Men, a Few Named for Women",2017-08-14,0.1779,"{'neg': 0.092, 'neu': 0.778, 'pos': 0.13, 'compound': 0.1779}",New York,"Women have long gotten short shrift in the street-naming department, but a few heroines have broken through.","['Names, Geographical', 'Women and Girls']",https://www.nytimes.com/2017/08/14/nyregion/among-manhattan-streets-honoring-men-a-few-named-for-women.html,article,News
Canary in the Coal Mine,2017-08-14,-0.4019,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4019}",Opinion,"The problem with the industry is not a regulatory one, a reader writes.","['Coal', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2017/08/14/opinion/letters/canary-in-the-coal-mine.html,article,Letter
Preventing Running Injuries,2017-08-14,-0.296,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.296}",Opinion,A reader suggests ways for runners to reduce the risk of injuries.,"['Running', 'Medicine and Health']",https://www.nytimes.com/2017/08/14/opinion/preventing-running-injuries.html,article,Letter
Low-Skilled Immigrants?,2017-08-14,-0.2869,"{'neg': 0.078, 'neu': 0.878, 'pos': 0.044, 'compound': -0.2869}",Opinion,A reader disagrees with changing the legal immigration system to reduce the supply of “low skilled” workers.,"['Immigration and Emigration', 'Foreign Workers', 'Labor and Jobs', 'United States Politics and Government']",https://www.nytimes.com/2017/08/14/opinion/low-skilled-immigrants.html,article,Letter
"North Korea, Charlottesville, Trump: Your Tuesday Briefing",2017-08-14,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2017/08/14/briefing/north-korea-charlottesville-trump.html,article,briefing
"A Month Before ‘The Deuce’ Debuts, Its Creator Faces a Real Crime Drama",2017-08-14,-0.8947,"{'neg': 0.173, 'neu': 0.807, 'pos': 0.02, 'compound': -0.8947}",New York,The lawyers and industry colleagues of Marc Henry Johnson have asked for leniency in his sentencing in the case of a doctor who died from an overdose in 2015.,"['Drug Abuse and Traffic', 'Television']",https://www.nytimes.com/2017/08/14/nyregion/marc-henry-johnson-the-deuce.html,article,News
"Bombing Plot in Oklahoma City Is Thwarted With Arrest, F.B.I. Says",2017-08-14,-0.7184,"{'neg': 0.154, 'neu': 0.809, 'pos': 0.037, 'compound': -0.7184}",U.S.,"A man who thought he had built a bomb like the one used by Timothy McVeigh in 1995 was monitored and then detained when he tried to set it off, officials said.","['Bombs and Explosives', 'Terrorism', 'Fringe Groups and Movements']",https://www.nytimes.com/2017/08/14/us/oklahoma-van-bomb-domestic-terrorism.html,article,News
"Garden Bridge in London Is Scrapped, Despite $48 Million Spent",2017-08-14,-0.4404,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4404}",Arts,"Thomas Heatherwick’s controversial Thames crossing will not go ahead, after years of disputes and strife.",['Bridges and Tunnels'],https://www.nytimes.com/2017/08/14/arts/design/london-garden-bridge-scrapped-heatherwick.html,article,News
Yankees and Mets Are on Opposite Tracks This Subway Series,2017-08-14,0.8462,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.8462}",Sports,"As they meet for a four-game series, the Yankees are playing for a postseason spot, and the most the Mets can hope for is to play spoiler.",['Baseball'],https://www.nytimes.com/2017/08/14/sports/baseball/yankees-mets-subway-series.html,article,News
A First-Time Visitor Inhales Stratford’s Theatrical Perfume,2017-08-14,0.25,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.25}",Theater,The renowned Canadian repertory theater shows off a versatile troupe of actors in plays as varied as “Timon of Athens” and “Guys and Dolls.”,"['Theater', 'Stratford Shakespeare Festival']",https://www.nytimes.com/2017/08/14/theater/a-first-time-visitor-inhales-stratfords-theatrical-perfume.html,article,News
"Under Armour and Intel C.E.O.s Follow Merck Chief, Quitting Panel in Rebuke to Trump",2017-08-14,-0.2732,"{'neg': 0.058, 'neu': 0.899, 'pos': 0.043, 'compound': -0.2732}",Business Day,"Three corporate leaders stepped down from a White House advisory group after President Trump equivocated in his initial remarks on racially motivated violence in Charlottesville, Va.","['Charlottesville, Va, Violence (August, 2017)', 'Race and Ethnicity', 'Blacks', 'Black People']",https://www.nytimes.com/2017/08/14/business/merck-ceo-trump-charlottesville.html,article,News
