headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"‘Hamilton,’ ‘The Simpsons’ and the Problem With Colorblind Casting",2020-07-08,0.09,"{'neg': 0.062, 'neu': 0.888, 'pos': 0.05, 'compound': 0.09}",Arts,"Egalitarian in theory, the practice is more often used to exclude performers of color. But even well-intentioned efforts at increasing diversity create complications.","['Television', 'Movies']",https://www.nytimes.com/2020/07/08/arts/television/hamilton-colorblind-casting.html,article,News
"Overlooked No More: Brad Lomax, a Bridge Between Civil Rights Movements",2020-07-08,0.3612,"{'neg': 0.06, 'neu': 0.871, 'pos': 0.069, 'compound': 0.3612}",Obituaries,"A member of the Black Panthers, he helped lead a historic, and successful, sit-in in San Francisco as part of a nationwide anti-discrimination campaign on behalf of people with disabilities.","['Demonstrations, Protests and Riots', 'Disabilities', 'Black People', 'Blacks', 'Discrimination', 'AMERICANS WITH DISABILITIES ACT']",https://www.nytimes.com/2020/07/08/obituaries/brad-lomax-overlooked.html,article,News
Macron’s New Cabinet Stirs Ire of French Feminists,2020-07-08,-0.6597,"{'neg': 0.129, 'neu': 0.821, 'pos': 0.05, 'compound': -0.6597}",World,"The new interior minister and head of national police has been accused of rape in the past, and the justice minister is a celebrity lawyer known for insensitive remarks.","['Politics and Government', 'Women and Girls', 'Discrimination', ""Women's Rights"", 'Sex Crimes', '#MeToo Movement']",https://www.nytimes.com/2020/07/08/world/europe/macron-cabinet-feminists-Darmanin.html,article,News
Ivory Coast Prime Minister Dies After Cabinet Meeting,2020-07-08,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",World,"Amadou Gon Coulibaly had just returned to the West African country from France, where he had been receiving treatment for a heart condition.","['Politics and Government', 'Deaths (Fatalities)']",https://www.nytimes.com/2020/07/08/world/africa/ivory-coast-prime-minister-dies.html,article,News
Boeing Communications Chief Resigns Over 33-Year-Old Article,2020-07-08,-0.4523,"{'neg': 0.088, 'neu': 0.877, 'pos': 0.036, 'compound': -0.4523}",Business Day,Niel Golightly stepped down after an employee complained about an article he wrote in 1987 that said women should not serve in combat. He said those views do not reflect his opinion today.,"['Appointments and Executive Changes', 'AIRLINES AND AIRPLANES', 'Women and Girls', 'Discrimination', 'United States Defense and Military Forces']",https://www.nytimes.com/2020/07/08/business/boeing-resignation-niel-golightly.html,article,News
Ivy League Places All Sports on Hold Until January,2020-07-08,0.1531,"{'neg': 0.036, 'neu': 0.918, 'pos': 0.046, 'compound': 0.1531}",Sports,The league’s decision could be influential for other university presidents as they consider how to handle the coronavirus pandemic. It is the first Division I conference to suspend football for the fall.,"['College Athletics', 'Football (College)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']",https://www.nytimes.com/2020/07/08/sports/ncaafootball/ivy-league-fall-sports-football-coronavirus.html,article,News
Couples Separated by Europe’s Travel Bans Fight to Be Reunited,2020-07-08,-0.8316,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.8316}",World,"As some restrictions are lifted on who can enter, unmarried couples are calling on European countries to make it possible for them to be together again.","['Travel Warnings', 'Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Coronavirus Reopenings', 'Dating and Relationships']",https://www.nytimes.com/2020/07/08/world/europe/couples-separated-eu-travel-ban.html,article,News
The Roberts Court Curtails Birth Control Access. Again.,2020-07-08,0.4939,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4939}",Opinion,Justices rule that employers can stand between female workers and their health care.,"['Birth Control and Family Planning', 'Women and Girls', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Freedom of Religion', 'Religion-State Relations', 'Decisions and Verdicts', 'United States Politics and Government']",https://www.nytimes.com/2020/07/08/opinion/supreme-court-birth-control.html,article,Editorial
"Houston Mayor Cancels Texas G.O.P. Convention, Calling It ‘Public Health Risk’",2020-07-08,-0.6486,"{'neg': 0.143, 'neu': 0.776, 'pos': 0.081, 'compound': -0.6486}",U.S.,Mayor Sylvester Turner said the large gathering of Republican officials amid a worsening pandemic would put many people at risk. Party officials said they were exploring a legal challenge.,"['United States Politics and Government', 'Coronavirus Reopenings']",https://www.nytimes.com/2020/07/08/us/coronavirus-texas-republican-convention-gop.html,article,News
What Will Trump’s Rally in New Hampshire Be Like? It’s Anyone’s Guess,2020-07-08,0.1901,"{'neg': 0.081, 'neu': 0.816, 'pos': 0.103, 'compound': 0.1901}",U.S.,"The governor, a Republican, isn’t attending. It isn’t clear how many other G.O.P. elected officials will come. The turnout could be low, or expansive. And fears of the virus hang over the event.","['Presidential Election of 2020', 'United States Politics and Government', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Quarantines']",https://www.nytimes.com/2020/07/08/us/politics/trump-rally-portsmouth-new-hampshire.html,article,News
"Schools, Supreme Court, Summer Gardens: Your Wednesday Evening Briefing",2020-07-08,0.5574,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.5574}",Briefing,Here’s what you need to know at the end of the day.,[],https://www.nytimes.com/2020/07/08/briefing/schools-supreme-court-summer-gardens.html,article,briefing
"Ida Haendel, Violin Virtuoso With ‘Fire and Ice’ in Her Playing, Dies",2020-07-08,0.9231,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.9231}",Arts,"A link to the early-20th-century school of violin playing, Ms. Haendel was a noted champion of the concertos of Britten, Walton and Sibelius.","['Deaths (Obituaries)', 'Classical Music']",https://www.nytimes.com/2020/07/08/arts/music/ida-haendel-dead.html,article,Obituary (Obit)
Study of 17 Million Identifies Crucial Risk Factors for Coronavirus Deaths,2020-07-08,-0.34,"{'neg': 0.072, 'neu': 0.897, 'pos': 0.031, 'compound': -0.34}",Health,"The largest study yet confirms that race, ethnicity, age and sex can raise a person’s chances of dying from Covid-19.","['your-feed-science', 'Coronavirus (2019-nCoV)', 'Elderly', 'Gender', 'Race and Ethnicity', 'Minorities', 'Black People', 'Blacks', 'your-feed-health', 'Research', 'Deaths (Fatalities)', 'Age, Chronological', 'Coronavirus Risks and Safety Concerns']",https://www.nytimes.com/2020/07/08/health/coronavirus-risk-factors.html,article,News
Coronavirus Briefing: A Push to Reopen Schools,2020-07-08,-0.296,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.296}",U.S.,The Trump administration is putting pressure on school districts to resume in-person learning by the fall.,"['Coronavirus (2019-nCoV)', 'Education (K-12)', 'Colleges and Universities', 'E-Learning', 'Coronavirus Reopenings']",https://www.nytimes.com/2020/07/08/us/coronavirus-briefing-schools.html,article,briefing
"Ninja Played Fortnite on YouTube, and the Gaming World Lost Its Mind",2020-07-08,-0.296,"{'neg': 0.073, 'neu': 0.889, 'pos': 0.038, 'compound': -0.296}",Technology,"The buzz that Tyler Blevins, also known as Ninja, generated by streaming on a new platform showed the power famous content creators have in the video game industry.","['Computer and Video Games', 'E-Sports', 'Video Recordings, Downloads and Streaming']",https://www.nytimes.com/2020/07/08/technology/ninja-fortnite-youtube.html,article,News
Driver Charged With Vehicular Homicide in Death of Seattle Protester,2020-07-08,-0.8834,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.8834}",U.S.,"The driver, Dawit Kelete, 27, struck two demonstrators with his car early Saturday, one of whom later died, prosecutors said.","['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Murders, Attempted Murders and Homicides', 'Traffic Accidents and Safety']",https://www.nytimes.com/2020/07/08/us/dawit-kelete-seattle-protest-driver-charges.html,article,News
Lady Antebellum Sues the Singer Lady A Over Name Change,2020-07-08,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,The platinum-selling country group’s new name was already being used by a blues singer. Now they’re asking a court to affirm “a trademark we have held for many years.”,"['Names, Organizational', 'Names, Personal', 'Black People', 'Blacks', 'Suits and Litigation (Civil)', 'Country Music', 'Blues Music', 'Trademarks and Trade Names']",https://www.nytimes.com/2020/07/08/arts/music/lady-antebellum-lady-a-lawsuit.html,article,News
"Some Republicans Have Grown Wary of Protests Against Racism, Poll Shows",2020-07-08,-0.802,"{'neg': 0.154, 'neu': 0.814, 'pos': 0.033, 'compound': -0.802}",U.S.,"A month ago, polls reflected a new consensus around the need for racial justice. But after weeks of attacks by President Trump, some Republicans’ views have shifted.","['George Floyd Protests (2020)', 'Polls and Public Opinion', 'Police Reform', 'Black Lives Matter Movement', 'Discrimination', 'Race and Ethnicity']",https://www.nytimes.com/2020/07/08/us/politics/polling-race-protesters.html,article,News
Coronavirus Surge in Tulsa ‘More Than Likely’ Linked to Trump Rally,2020-07-08,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"Dr. Bruce Dart, the director of the Tulsa Health Department, said Tulsa County had reported nearly 500 new cases of Covid-19 in the past two days.","['Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Presidential Election of 2020']",https://www.nytimes.com/2020/07/08/us/politics/coronavirus-tulsa-trump-rally.html,article,News
Trump Hosts Mexican President to Celebrate Trade Deal,2020-07-08,0.9451,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.9451}",U.S.,President Trump and President Andrés Manuel López Obrador of Mexico marked the start of the United States-Mexico-Canada Agreement on Wednesday. It replaced the North American Free Trade Agreement.,"['Politics and Government', 'North American Free Trade Agreement', 'International Trade and World Market']",https://www.nytimes.com/video/us/100000007230340/trump-hosts-mexican-president-to-celebrate-trade-deal.html,multimedia,Video
The Next Big Campaign Issue: Reopening Schools,2020-07-09,0.3182,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3182}",U.S.,"Right as the presidential campaign enters the final stretch, the nation’s schools will be plunged into a huge experiment during a pandemic.","['Presidential Election of 2020', 'Education (K-12)', 'Shutdowns (Institutional)']",https://www.nytimes.com/2020/07/08/us/politics/school-reopenings-trump-biden.html,article,News
State Attorney General Calls for Stripping N.Y.P.D. Control From Mayor,2020-07-09,-0.2263,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.2263}",New York,"Citing police misconduct at protests, the attorney general said an independent panel should oversee the city police and hire the commissioner.","['Police Reform', 'George Floyd Protests (2020)', 'Police Brutality, Misconduct and Shootings']",https://www.nytimes.com/2020/07/08/nyregion/letitia-james-nypd-reforms.html,article,News
"Newsom Says California Has the Capacity to Treat 50,000 Virus Patients",2020-07-09,0.7545,"{'neg': 0.018, 'neu': 0.861, 'pos': 0.121, 'compound': 0.7545}",U.S.,"On Wednesday, Gov. Gavin Newsom of California said he had been working with healthcare officials to ensure the state did not get overwhelmed with the increase in coronavirus hospitalizations over the past few weeks.",['Coronavirus (2019-nCoV)'],https://www.nytimes.com/video/us/100000007230381/newsom-says-california-has-capacity-to-treat-50000-covid-patients.html,multimedia,Video
Serbia Protests Meet Violent Response in Europe’s 1st Major Virus Unrest,2020-07-09,-0.9246,"{'neg': 0.253, 'neu': 0.719, 'pos': 0.028, 'compound': -0.9246}",World,"To counter a second coronavirus wave, President Aleksandar Vucic announced a new lockdown. Protesters reacted with fury at his inconsistency, amid wider anger over his strongman leadership.","['Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/07/08/world/europe/serbia-protests-coronavirus.html,article,News
"Sex, Sisters and Dr. Donald",2020-07-09,0.5106,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5106}",Opinion,Who wants to trust their reproductive life to Trump?,"['Birth Control and Family Planning', 'United States Politics and Government', 'Health Insurance and Managed Care', 'ABORTION']",https://www.nytimes.com/2020/07/08/opinion/birth-control-supreme-court.html,article,Op-Ed
"Corrections: July 9, 2020",2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Corrections,"Corrections that appeared in print on Thursday, July 9, 2020.",[],https://www.nytimes.com/2020/07/08/pageoneplus/corrections-july-9-2020.html,article,Correction
Where’s Trump’s Financial Disclosure? The White House Blames the Pandemic,2020-07-09,-0.3071,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.3071}",U.S.,"The annual report was due last week under federal ethics rules, but the White House says it needs more time. The president was already given a 45-day extension.","['Presidential Election of 2020', 'Presidential Election of 2016', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump Tax Returns']",https://www.nytimes.com/2020/07/08/us/politics/trump-financial-disclosure.html,article,News
Call a Thing a Thing,2020-07-09,-0.3612,"{'neg': 0.087, 'neu': 0.874, 'pos': 0.039, 'compound': -0.3612}",Opinion,"White supremacy is the biggest racial problem this country faces, and has faced.","['Race and Ethnicity', 'Whites', 'Black People', 'Blacks', 'Discrimination', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Language and Languages', 'News and News Media']",https://www.nytimes.com/2020/07/08/opinion/racism-united-states.html,article,Op-Ed
"5 Guards and a Nurse Face Charges in Death of Inmate Who Pleaded, ‘I Can’t Breathe’",2020-07-09,-0.9595,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.9595}",U.S.,"Five former detention officers and a nurse at a North Carolina jail were charged with involuntary manslaughter in the death of a Black man, John Neville, 56.","['Police Brutality, Misconduct and Shootings', 'Prison Guards and Corrections Officers']",https://www.nytimes.com/2020/07/08/us/ohn-neville-north-carolina-manslaughter-charges-sound.html,article,News
"Quotation of the Day: Churches Open Doors, and the Virus Sweeps In",2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Today’s Paper,"Quotation of the Day for Thursday, July 9, 2020.",[],https://www.nytimes.com/2020/07/08/todayspaper/quotation-of-the-day-churches-open-doors-and-the-virus-sweeps-in.html,article,Quote
‘Who’s a Good Boy?’,2020-07-09,0.4404,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",Crosswords & Games,The return of Joe Kidd.,['Crossword Puzzles'],https://www.nytimes.com/2020/07/08/crosswords/daily-puzzle-2020-07-09.html,article,News
Watch Videos From Paris Fashion Week,2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,"From the Paris Mens shows, you can watch shows by Rick Owens, White Mountaineering and Hermès.","['Fashion and Apparel', ""Men's Fashion Week"", 'Paris Fashion Week', 'your-feed-fashion']",https://www.nytimes.com/2020/07/09/fashion/paris-mens-fashion-week-videos.html,article,News
Westchester Home Sales Drop to Recession-Era Lows,2020-07-09,-0.2732,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.2732}",Real Estate,"Sales volume declined across New York’s northern suburbs in the second quarter, although there was an uptick in activity in June.","['Real Estate and Housing (Residential)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Quarantine (Life and Culture)']",https://www.nytimes.com/2020/07/09/realestate/westchester-home-sales-drop-to-recession-era-lows.html,article,News
New York Rents Fall as Vacancies Rise,2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"Thousands of New York renters left the city because of the coronavirus, and rents have finally started to go down.","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Coronavirus Reopenings', 'Quarantine (Life and Culture)']",https://www.nytimes.com/2020/07/09/realestate/new-york-rents-fall-as-vacancies-rise.html,article,News
"U.S. Schools, U.K. Jobs, Hagia Sophia: Your Thursday Briefing",2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know.,[],https://www.nytimes.com/2020/07/09/briefing/us-schools-uk-jobs-hagia-sophia.html,article,briefing
Australia Halts Hong Kong Extradition Agreement and Extends Visas,2020-07-09,0.5719,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.5719}",World,"Prime Minister Scott Morrison said visas for Hong Kongers already in Australia would be lengthened by five years, and suggested businesses should move from the city to his country.","['International Relations', 'Politics and Government', 'Extradition', 'Citizenship and Naturalization']",https://www.nytimes.com/2020/07/09/world/australia/hong-kong-extradition-visas-china.html,article,News
What’s on TV Thursday: ‘Once Upon a Time in America’ and ‘Stateless’,2020-07-09,-0.3612,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.3612}",Arts,"Rent a Sergio Leone classic with music by Ennio Morricone, or stream a new mini-series about an immigrant detention center in Australia.","['Television', 'Movies']",https://www.nytimes.com/2020/07/09/arts/television/whats-on-tv-thursday-once-upon-a-time-in-america-and-stateless.html,article,News
"In the Absence of Live Theater, TV Takes, Well, Center Stage",2020-07-09,0.6124,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.6124}",Theater,"“Staged,” a six-episode sitcom, and “Talking Heads,” a remake of a group of vaunted monologues, show what good can come of a bereft theatrical scene in Britain.","['Theater', 'Television']",https://www.nytimes.com/2020/07/09/theater/review-staged-talking-heads.html,article,News
"Naya Rivera, ‘Glee’ Actress, Is Missing at California Lake",2020-07-09,-0.5267,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.5267}",Arts,"There was “no indication” the 33-year-old actress made it to shore after going missing Wednesday, the authorities said. They were focusing the search on the waters of Lake Piru.","['Television', 'Missing Persons', 'Drownings']",https://www.nytimes.com/2020/07/09/arts/television/naya-rivera-glee-missing.html,article,News
Six Feet? Try Seven Separate Tracks,2020-07-09,0.4871,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.4871}",Sports,Call it extreme social distancing. Track and field athletes will compete in eight disciplines at seven different tracks in Europe and the United States.,"['Track and Field', 'Coronavirus (2019-nCoV)', 'Pole Vault']",https://www.nytimes.com/2020/07/09/sports/six-feet-try-seven-separate-tracks.html,article,News
"As N.B.A. Forges Ahead, LeBron James Is ‘Ready for This Moment’",2020-07-09,0.6808,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.6808}",Sports,"Much has changed around the league since it shut down in March. But James’s focus on winning has not wavered, his Lakers teammates say, with a shot at a title.","['Basketball', 'Coronavirus Reopenings', 'NBA Championship']",https://www.nytimes.com/2020/07/09/sports/basketball/lakers-nba-restart-lebron-james.html,article,News
Used Clothes Ban May Crimp Kenyan Style. It May Also Lift Local Design.,2020-07-09,-0.5499,"{'neg': 0.071, 'neu': 0.913, 'pos': 0.016, 'compound': -0.5499}",World,"Kenya has halted imports of secondhand clothes to prevent the spread of the coronavirus. The move limits fashion selection, but opens doors for the country’s designers and manufacturers.","['Fashion and Apparel', 'Textiles', 'Thrift Shops', 'Coronavirus (2019-nCoV)', 'International Trade and World Market']",https://www.nytimes.com/2020/07/09/world/africa/kenya-secondhand-clothes-ban-coronavirus.html,article,News
South Korean Triathlete’s Suicide Exposes Team’s Culture of Abuse,2020-07-09,-0.9805,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.9805}",World,"After Choi Suk-hyeon’s death, her family released secret audio recordings that depict the physical and psychological abuse she appeared to suffer at the hands of her team’s doctor and coach.","['Triathlon', 'Suicides and Suicide Attempts', 'Child Abuse and Neglect', 'Sex Crimes', 'Athletics and Sports']",https://www.nytimes.com/2020/07/09/world/asia/korea-triathlete-suicide.html,article,News
The True Story of My Marriage to a Pot,2020-07-09,0.4215,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4215}",Style,How did it come to this? My stars were not aligned.,"['Marriages', 'Astrology', 'Parenting']",https://www.nytimes.com/2020/07/09/style/manglik-pot-marriage.html,article,News
A Zombie Novel for Our Virus-Stricken Times,2020-07-09,0.3182,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3182}",Books,Paul Tremblay’s “Survivor Song” follows a pregnant woman navigating an anarchic Massachusetts in the midst of an epidemic.,['Books and Literature'],https://www.nytimes.com/2020/07/09/books/review/paul-tremblay-survivor-song.html,article,Review
Would You Like to Come Over for Dinner … in 10 Years?,2020-07-09,0.743,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.743}",Style,Because that’s when I think I may be ready to entertain again.,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Parties (Social)']",https://www.nytimes.com/2020/07/09/style/coronavirus-backyard-entertaining.html,article,News
How Everclear Became a Pandemic Favorite,2020-07-09,-0.3818,"{'neg': 0.1, 'neu': 0.837, 'pos': 0.063, 'compound': -0.3818}",Style,"Long the stuff of fraternity parties, the 190-proof grain alcohol wants to go from D.I.Y. germ killer to cocktail ingredient.","['ALCOHOLIC BEVERAGES', 'Quarantine (Life and Culture)', 'Liquor']",https://www.nytimes.com/2020/07/09/style/how-everclear-became-a-pandemic-favorite.html,article,News
"Elin Hilderbrand Will See You Now, From a Safe Distance",2020-07-09,0.4404,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4404}",Books,Coronavirus can’t keep this prolific author from her fans.,['Books and Literature'],https://www.nytimes.com/2020/07/09/books/review/28-summers-elin-hilderbrand.html,article,List
Air Pollution Takes a Global Toll on Heart Health,2020-07-09,0.357,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.357}",Well,Researchers calculate that 14 percent of all cardiovascular events and 8 percent of cardiovascular deaths are attributable to air pollution.,"['Heart', 'Air Pollution', 'Deaths (Fatalities)']",https://www.nytimes.com/2020/07/09/well/live/air-pollution-takes-a-global-toll-on-heart-health.html,article,News
"Game Time Beer? For M.L.S., Make That a Kickoff Cappuccino",2020-07-09,-0.1779,"{'neg': 0.034, 'neu': 0.944, 'pos': 0.022, 'compound': -0.1779}",Sports,"Bed head, morning breath, fatigue. The 9 a.m. kickoffs for Major League Soccer games restarting this week could be one of the bigger challenges for players taking the field.","['Soccer', 'Coronavirus Reopenings']",https://www.nytimes.com/2020/07/09/sports/soccer/coronavirus-mls-soccer-return.html,article,News
A Day-by-Day Re-Creation of Truman’s Decision to Use Nuclear Weapons,2020-07-09,-0.4939,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.4939}",Books,Chris Wallace’s “Countdown 1945” recounts in gripping detail the rush to develop the atomic bomb and the debate over whether to use it.,"['Books and Literature', 'Nuclear Weapons', 'World War II (1939-45)', 'Manhattan Project']",https://www.nytimes.com/2020/07/09/books/review/countdown-1945-chris-wallace-mitch-weiss.html,article,Review
The Very Sweet Way Sarah Broom’s Mother Showed Her Love With Books,2020-07-09,0.8173,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.8173}",Books,“My mother used to buy me any and every book with the word ‘Sarah’ in the title.”,"['Books and Literature', 'Writing and Writers']",https://www.nytimes.com/2020/07/09/books/review/sarah-broom-by-the-book-interview.html,article,News
"With a Monthly Budget of Around $3,000, They Wanted a Duplex With a Yard in Brooklyn. Which of These Homes Would You Choose?",2020-07-09,0.6002,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.6002}",Real Estate,"Tired of living in a building with a dormlike atmosphere, one couple went in search of a more residential setup. Here’s what they found.","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",https://www.nytimes.com/interactive/2020/07/09/realestate/09hunt-chang.html,multimedia,Interactive Feature
Is Trump’s Fate Sealed?,2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,Is this the end of Trump? What about schools?,"['United States Politics and Government', 'Presidential Election of 2020']",https://www.nytimes.com/2020/07/09/opinion/is-trumps-fate-sealed.html,article,Op-Ed
"Teletherapy, Popular in the Pandemic, May Outlast It",2020-07-09,0.4215,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.4215}",Well,Some therapists find that remote therapy is so convenient to their patients that they will continue with it.,"['Therapy and Rehabilitation', 'Telemedicine', 'Coronavirus (2019-nCoV)', 'Mental Health and Disorders', 'Anxiety and Stress', 'Psychology and Psychologists', 'Health Insurance and Managed Care', 'Videophones and Videoconferencing']",https://www.nytimes.com/2020/07/09/well/mind/teletherapy-mental-health-coronavirus.html,article,News
A Coronavirus Vaccine Won’t Work if People Don’t Take It,2020-07-09,0.3182,"{'neg': 0.035, 'neu': 0.898, 'pos': 0.067, 'compound': 0.3182}",Opinion,We need to start convincing skeptics now.,"['Vaccination and Immunization', 'Parenting', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/07/09/opinion/sunday/coronavirus-vaccine-skepticism.html,article,Op-Ed
When a Critic Met Facebook: ‘What They’re Doing Is Gaslighting’,2020-07-09,-0.1406,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.1406}",Opinion,"“I think Facebook’s heart is in the right place sometimes. But their heart doesn’t make decisions inside the corporation.""",['Social Media'],https://www.nytimes.com/2020/07/09/opinion/facebook-civil-rights-robinson.html,article,Op-Ed
Supreme Court to Decide if Trump Can Block Release of Tax Records,2020-07-09,0.1779,"{'neg': 0.051, 'neu': 0.885, 'pos': 0.064, 'compound': 0.1779}",U.S.,"Around 10 a.m. Thursday, the justices are set to issue highly anticipated decisions on whether the president’s accountants and bankers must disclose information about his financial affairs.","['Federal Taxes (US)', 'United States Politics and Government', 'Subpoenas']",https://www.nytimes.com/2020/07/09/us/supreme-court-trump-tax-records.html,article,News
Anything You Say in This Trader Joe’s Line May Be Used Against You,2020-07-09,0.2354,"{'neg': 0.02, 'neu': 0.946, 'pos': 0.034, 'compound': 0.2354}",New York,"These neighbors’ signs respond to loud shoppers: “We are so sorry your wife is leaving you,” one read. “And we are SURE the ‘Everything but the Bagel’ Seasoning will help.”","['Noise', 'Supermarkets and Grocery Stores', 'Coronavirus (2019-nCoV)', 'Signs and Signage', 'Quarantines']",https://www.nytimes.com/2020/07/09/nyregion/trader-joes-line-signs-nyc.html,article,News
68% Have Antibodies in This Clinic. Can a Neighborhood Beat a Next Wave?,2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York,Data from those tested at a storefront medical office in Queens is leading to a deeper understanding of the outbreak’s scope in New York.,"['Coronavirus (2019-nCoV)', 'Antibodies', 'Disease Rates', 'Coronavirus Reopenings', 'Hispanic-Americans', 'Tests (Medical)']",https://www.nytimes.com/2020/07/09/nyregion/nyc-coronavirus-antibodies.html,article,News
Stocks That Could Thrive in a Post-Pandemic World,2020-07-09,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Business Day,"Life will return to ‘normal,’ but not entirely. Here are some suggestions for investing in a changed world.","['Coronavirus (2019-nCoV)', 'Computers and the Internet', 'Medical Devices', 'Politics and Government', 'Quarantines', 'Coronavirus Reopenings', 'Telecommuting', 'Tests (Medical)', 'Real Estate (Commercial)', 'Shopping and Retail', 'Stocks and Bonds', 'Factories and Manufacturing', 'DVD (Digital Versatile Disc)', 'Subprime Mortgage Crisis']",https://www.nytimes.com/2020/07/09/business/stocks-after-coronavirus-investors.html,article,News
Who Gets a Vaccine First? U.S. Considers Race in Coronavirus Plans,2020-07-09,0.168,"{'neg': 0.032, 'neu': 0.926, 'pos': 0.042, 'compound': 0.168}",U.S.,"When a vaccine hits the market, it will be a key tool in putting an end to the pandemic. A federal committee is debating giving early access to groups that face a high risk.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Race and Ethnicity', 'Black People', 'Blacks', 'Hispanic-Americans', 'United States Politics and Government']",https://www.nytimes.com/2020/07/09/us/coronavirus-vaccine.html,article,News
